post_id,Document_preprocessed,Topic,topic_label,date,fs_auto,prob_0,prob_1,post,fs_manual
1344001583-16402.0,nein lieber reinhard es braucht keinen besuch beim johannes geh hin und helfe unseren terrorisierten mitmenschen rosemarie jahre vor wenigen tagen helmut heute helga seit monaten illegal in einer psychiatrie weggesperrt giesela seit monaten illegal in einer psychiatrie weggesperrt das terrorisierte ehepaar in mcpom das terrorisierte ehepaar in scheswig holstein mein lieber ernst im nazi kz m nchen haar und tausende weiterer,10,BLM,2022-10-06T12:36:08Z,1,0.0971331661767248,0.902866833823275,"Nein, lieber Reinhard,

es braucht keinen Besuch beim Johannes.

Geh hin und helfe unseren terrorisierten Mitmenschen (!)

- Rosemarie (88 Jahre) vor wenigen Tagen

- Helmut (heute)

- Helga (seit Monaten illegal in einer 'Psychiatrie weggesperrt)

- Giesela (seit Monaten illegal in einer 'Psychiatrie weggesperrt)

- Das terrorisierte Ehepaar in McPom

- Das terrorisierte Ehepaar in Scheswig-Holstein

- Mein lieber Ernst im NaZi-KZ München-Haar

Und Tausende Weiterer.",1
1344001583-18089.0,bersetzung evolution des b sen die tugendhaften tempelritter wurden von macht und reichtum besessen also gab asmodeus der prinz der d monen ihnen das wonach sie sich sehnten plus eine ewige mitgliedschaft in der legion satans und des kreuzzugs um die menschheit von unserem herrn jesus zu entf hren dornenb sche bringen keine trauben hervor matth us templer brachten die alumbrados hervor die die jesuiten hervorbrachten die all diese heutigen geheimb nde von freimaurern illuminaten malteserrittern usw hervorbrachten sie alle verehren luzifer sie alle zielen darauf ab das christentum zu zerst ren,19,Glaube,2022-10-18T00:37:43Z,1,0.0871356579471443,0.912864342052856,"Übersetzung:

Evolution des Bösen

Die tugendhaften Tempelritter wurden von Macht und Reichtum besessen. Also gab ASMODEUS, der Prinz der Dämonen, ihnen das, wonach sie sich sehnten, plus eine ewige Mitgliedschaft in der Legion Satans und des Kreuzzugs, um die Menschheit von unserem Herrn JESUS ​​zu entführen.

„Dornenbüsche bringen keine Trauben hervor.“
Matthäus 7:16

Templer brachten die ALUMBRADOS hervor, die die JESUITEN hervorbrachten, die all diese heutigen Geheimbünde von Freimaurern, Illuminaten, Malteserrittern usw. hervorbrachten.
Sie alle verehren LUZIFER.

Sie alle zielen darauf ab, das Christentum zu zerstören.",1
1344001583-20876.0,es wird in das bewusstsein der breiten masse geh mmert die nazi brd war ein satanisches verbrechenskonstrukt bestehend aus zumeist in delaware eingetragenen firmen welches vollst ndig ber erpressung und kompromittierung gesteuert wurde kern gesch ftsinhalte raub an den deutschen v lkern korruption p dokriminalit t kinderhandel menschenhandel drogenhandel organhandel waffenhandel etwa millionen satanisten haben mitgewirkt und werden nun im j ngsten gericht ihr leben verlieren,10,BLM,2022-11-07T14:08:19Z,1,0.0339719971573767,0.966028002842623,"Es wird in das Bewusstsein der breiten Masse gehämmert.

Die NaZi-'BRD' war ein satanisches Verbrechenskonstrukt, bestehend aus 47.000 zumeist in Delaware eingetragenen Firmen, welches vollständig über Erpressung und Kompromittierung gesteuert wurde.

Kern-Geschäftsinhalte:
- Raub an den Deutschen Völkern
- Korruption
- Pädokriminalität
- Kinderhandel
- Menschenhandel
- Drogenhandel
- Organhandel
- Waffenhandel

Etwa 28 Millionen Satanisten haben mitgewirkt und werden nun im Jüngsten Gericht ihr Leben verlieren.",1
1344001583-23083.0,es ist die gr te milit roperation aller zeiten weltweit k nnen sich die nazi schergen jetzt warm anziehen gott mit uns,10,BLM,2022-11-24T12:10:14Z,1,0.0307921664442923,0.969207833555708,"



Es ist die größte Militäroperation aller Zeiten.
Weltweit können sich die Nazi Schergen jetzt warm anziehen.


Gott mit uns


🦒🧩",1
1344001583-23984.0,kleiner tipp unter freunden lieber q schleier tr gt den titel christusbewusstsein es beinhaltet das begreifen und verinnerlichen dass jesus christus als gottes sohn mensch wurde sich f r uns opferte bevor er leibhaftig auferstand und damit die schuld von uns nahm so wir bereit sind unsere irrwege einzusehen aufrichtig reue zu zeigen und um vergebung zu bitten in schleier steht herzlich wenig von lichtkriegern oder lichtarbeitern das ist allerfeinste theosophie und f hrt sicherlich nicht zur erl sung durch jesus christus man nennt brigens die menschen die sich m hsam bis schleier hocharbeiten die braut jesus christi oder die gemeinde gottes von herzen johannes,19,Glaube,2022-12-02T20:13:01Z,0,0.687656215205196,0.312343784794804,"Kleiner Tipp unter Freunden, lieber 'Q7':

Schleier 9 trägt den Titel 'Christusbewusstsein'.

Es beinhaltet das Begreifen und Verinnerlichen, dass Jesus Christus als Gottes Sohn Mensch wurde, sich für uns opferte bevor er leibhaftig auferstand und damit die Schuld von uns nahm - so wir bereit sind unsere Irrwege einzusehen, aufrichtig Reue zu zeigen und um Vergebung zu bitten.

In Schleier 9 steht herzlich wenig von 'Lichtkriegern' oder 'Lichtarbeitern'. Das ist allerfeinste Theosophie und führt sicherlich NICHT zur Erlösung durch Jesus Christus.

Man nennt übrigens die Menschen, die sich mühsam bis Schleier 9 hocharbeiten die 'Braut Jesus Christi' oder 'die Gemeinde Gottes'.

Von Herzen,
Johannes",0
1344001583-30821.0,klassische massen deprogrammierung elon musk beinahe keiner scheint zu bemerken dass der vorsitzende der bioethik am nih gesundheitsbeh rde die person die vorgesehen ist sicherzustellen dass fauci sich ethisch verh lt seine frau ist danke an den lieben alexander,20,Elon Musk,2023-01-23T21:43:02Z,1,0.116010783222206,0.883989216777794,"Klassische Massen-Deprogrammierung

Elon Musk:

Beinahe keiner scheint zu bemerken, dass der Vorsitzende der Bioethik am NIH (Gesundheitsbehörde) - die Person, die vorgesehen ist sicherzustellen, dass Fauci sich ethisch verhält - seine Frau ist.  

(Danke an den lieben Alexander. 💚)",1
1344001583-32810.0,interessante meldung was soll sie uns sagen dass die constellis nazis irre sind das wussten wir doch schon oder dass sie nun verletzt sind,10,BLM,2023-02-06T14:51:13Z,0,0.678859433315388,0.321140566684613,"Interessante Meldung - was soll sie uns sagen?

Dass die Constellis-NaZis irre sind?

Das wussten wir doch schon.

Oder, dass sie nun verletzt sind?

",1
1344898361-15450.0,der stellvertretende ministerpr sident der ukraine erkl rt dass die vorbereitungen f r die vollst ndige zivile evakuierung von cherson begonnen haben die infrastruktur beim r ckzug wurde dezimiert und kann nicht mehr gerettet werden der winter dort ist mit dem leben nicht mehr vereinbar soviel zur glorreichen befreiung chersons brigens l sst die ukraine immernoch keine ausl ndischen journalisten in die stadt die s uberungen von regimekritikern geht weiter,2,Russland-Angriffskrieg,2022-11-19T18:26:04Z,1,0.441627852711609,0.558372147288391,"Der stellvertretende Ministerpräsident der Ukraine erklärt, dass die Vorbereitungen für die vollständige zivile Evakuierung von Cherson begonnen haben

Die Infrastruktur beim Rückzug wurde dezimiert und kann nicht mehr gerettet werden. Der Winter dort ist mit dem Leben nicht mehr vereinbar.

Soviel zur glorreichen Befreiung Chersons. Übrigens lässt die Ukraine immernoch keine ausländischen Journalisten in die Stadt, die Säuberungen von Regimekritikern geht weiter.",0
1344898361-358.0,polizei minneapolis wendet sich mit einem statement an die ffentlichkeit und presse sandysteen,3,US-Politik: Trump vs Biden,2020-06-12T08:22:43Z,0,0.969699449957135,0.0303005500428645,Polizei #Minneapolis wendet sich mit einem Statement an die Öffentlichkeit und Presse ...@anonymisiert,0
1344898361-4534.0,netzfund eine rede von trump was das herz ber hrt und jedem k mpfer der sich f r die wahrheit einsetzt viel kraft gibt danke f r die zeit das licht und die kraft die du millionen menschen weltweit gibst du sagst das was viele denken oder f hlen und durch dich bekommen viele den mut es zu sagen und zu f hlen jeder der dich angreift greift uns anons an die angriffe prallen an uns ab wir haben die r stung gottes angelegt und sind bereit mit dir in die h lle zu gehen und die dunkelheit zu bek mpfen und zu besiegen es gibt kein zur ck mehr wir k mpfen f r das licht es ist der biblische kampf zwischen der dunkelheit und dem licht und das licht wird siegen sandysteen,3,US-Politik: Trump vs Biden,2020-10-06T12:45:10Z,1,0.397412100873885,0.602587899126115,"Netzfund Eine Rede von Trump was das Herz berührt und jedem Kämpfer der sich für die Wahrheit einsetzt viel Kraft gibt, danke für die Zeit das Licht und die Kraft die du Millionen Menschen Weltweit gibst ❤️Du sagst das was viele denken oder fühlen und durch dich bekommen viele den Mut es zu sagen und zu fühlen 💪Jeder der dich angreift greift uns Anons an, die Angriffe prallen an uns ab, wir haben die Rüstung Gottes angelegt und sind bereit mit dir in die Hölle zu gehen und die Dunkelheit zu bekämpfen und zu besiegen 💪Es gibt kein zurück mehr, wir kämpfen für das Licht, es ist der Biblische Kampf zwischen der Dunkelheit und dem Licht und das Licht wird siegen 🙏❤️ @anonymisiert",0
1346188699-1113.0,der magnetmotor w re eine l sung der heutigen probleme wenn man denn auch wollte stattdessen wird der mensch in abh ngigkeit gehalten belogen und bestohlen habe den mut und mach etwas dagegen technikus news,20,Elon Musk,2022-09-20T18:27:34Z,1,0.0802132508484606,0.91978674915154,".🇩🇪🇩🇪🇩🇪♦️anonymisiert♦️ - wäre eine Lösung der heutigen Probleme,wenn man denn auch wollte  Stattdessen wird der Mensch in Abhängigkeit gehalten, belogen und bestohlen.Habe den Mut und mach etwas dagegen.  20.09.2022👉@anonymisiert",1
1347240425-3205.0,ab mittwoch wird ber den neuen finanzausgleich verhandelt die gesundheit steht im zentrum,9,Inflation,2023-01-17T17:47:45Z,0,0.958343233850639,0.0416567661493612,"Ab Mittwoch wird über den neuen Finanzausgleich verhandelt, die Gesundheit steht im Zentrum.

",0
1347240425-3578.0,die j ngste generation erwachsener in den usa hat das potenzial erkannt banknoten und m nzen erm glichen kontrolle ber die eigenen ausgaben von der jugend k nnen wir nicht nur lernen wie das in der praxis funktioniert sondern auch wie es gelingt schulden zur ckzubezahlen und f r einen traum zu sparen w hrenddessen arbeitet finanzdienstleister visa an einer bargeldlosen gesellschaft und lockt den einzelhandel mit dem argument dass kartenzahler mehr konsumieren,9,Inflation,2023-06-19T13:08:47Z,0,0.78082966464492,0.21917033535508,"Die jüngste Generation Erwachsener in den USA hat das Potenzial erkannt: Banknoten und Münzen ermöglichen Kontrolle über die eigenen Ausgaben. Von der Jugend können wir nicht nur lernen, wie das in der Praxis funktioniert, sondern auch, wie es gelingt, Schulden zurückzubezahlen und für einen Traum zu sparen. Währenddessen arbeitet Finanzdienstleister Visa an einer bargeldlosen Gesellschaft. Und lockt den Einzelhandel mit dem Argument, dass Kartenzahler mehr konsumieren.

",0
1347780123-21396.0,die l nder nehmen ihre schwer kriminellen migranten nicht zur ck sind alle hier in deutschland auf deutsche zwangssteuergelder soll einer abgeschoben werden dann gibt es proteste jemand der straftaten in einem fremden land betreibt sucht angeblich hilfe ohne worte,11,Migration,2023-02-03T23:12:21Z,1,0.0802492831773985,0.919750716822602,"

Die Länder nehmen ihre schwer kriminellen Migranten nicht zurück. Sind alle hier in Deutschland auf Deutsche Zwangssteuergelder. Soll einer abgeschoben werden, dann gibt es Proteste. Jemand der Straftaten in einem fremden Land betreibt, sucht angeblich Hilfe🥱🤦  Ohne Worte.",1
1347780123-3571.0,das zeigt da das system im arsch ist es wird zeit f r die tesla energie was man uns all die jahre verheimlicht hat der deep state hat verloren,20,Elon Musk,2021-06-02T15:32:40Z,1,0.0933055619006414,0.906694438099359,"Das zeigt, daß das System im Arsch ist. Es wird Zeit für die Tesla Energie, was man uns all die Jahre verheimlicht hat. Der Deep State hat verloren",0
1347780123-9326.0,braucht berlin noch einen dritten autokorso in der regierungsstadt es reicht frieden freiheit keine corona diktatur lernt wieder nein zu sagen nein zur gen spritze nein zu g g g nein zur corona diktatur wir rollen solange durch die hauptstadt bis diese corona diktatur beendet ist folgen teilen,1,Corona: Allgemein,2021-12-07T17:18:27Z,1,0.0578116099131697,0.94218839008683,"BRAUCHT Berlin noch einen dritten
Autokorso in der Regierungsstadt…??



ES REICHT!!! 

FRIEDEN!
FREIHEIT!!
KEINE CORONA-DIKTATUR!!!

Lernt wieder NEIN zu sagen...
NEIN zur GEN-Spritze!
NEIN zu 3G, 2G, 1G !!
NEIN zur CORONA-DIKTATUR!!!


👑🐻“Wir rollen solange durch die Hauptstadt, bis diese Corona-Diktatur beendet ist!!!“


⬇️ FOLGEN & TEILEN ⬇️
",1
1348866013-1070.0,the great reset ein globaler staatsstreich die bernahme der weltinnenpolitik durch konzerne unternehmen sind ber das lobbying von regierungen hinausgewachsen sie sind in die politische entscheidungsfindung auf nationaler und internationaler ebene eingebunden entscheidungen die historisch von regierungen getroffen wurden werden zunehmend von geheimen nicht rechenschaftspflichtigen gremien getroffen die von konzernen gef hrt werden sagt nick buxton der die gro e bernahme durch konzerne beschreibt die von b rgerbewegungen und wissenschaftlern registriert wurde original video beschreibung dieses video auf youtube streamen das englische original video streamen zehnmin,14,Verschwörung: Rechts,2021-03-29T13:48:27Z,1,0.0740972611781265,0.925902738821874,"THE GREAT RESET: EIN GLOBALER STAATSSTREICHDie Übernahme der Weltinnenpolitik durch Konzerne""Unternehmen sind über das Lobbying von Regierungen hinausgewachsen. Sie sind in die politische Entscheidungsfindung auf nationaler und internationaler Ebene eingebunden. Entscheidungen, die historisch von Regierungen getroffen wurden, werden zunehmend von geheimen, nicht rechenschaftspflichtigen Gremien getroffen, die von Konzernen geführt werden, sagt Nick Buxton, der die große Übernahme durch Konzerne beschreibt, die von Bürgerbewegungen und Wissenschaftlern registriert wurde."" Original-Video BeschreibungDieses Video auf YouTube streamen Das Englische Original-Video streamen@anonymisiert",1
1348866013-1876.0,robo shot du wirst nichts besitzen und du wirst gl cklich sein alles was du m chtest wirst du dir leihen und es wird dir geliefert world economic forum gebot der neuen welt vergiss es klaus zehnmin,20,Elon Musk,2021-08-10T10:06:58Z,0,0.666279681020786,0.333720318979214,"ROBO-SHOT""Du wirst nichts besitzen und du wirst glücklich sein. Alles was du möchtest wirst du dir leihen und es wird dir geliefert...""* * *World Economic Forum, Gebot 1 der neuen Welt 2030... vergiss es Klaus!@anonymisiert",0
1349046148-10534.0,teilen teilen erw nscht info agenda ein bisschen die strategie ge ndert wahnsinn von der elite dazu dann noch hauptakteure dazu nebendarsteller und statisten wie ein spahn und drosten alles was sich zurzeit abspielt ist teil dieses perfiden menschenverachtendens plans er soll umgesetzt werden auf teufel komm raus wir weissen deutschen wir sind der elite ein dorn im auge wir sind denen zu schlau und das wollen sie uns nehmen uns zu weiter ausnutzen weil der deutsche kuscht ja gerne man denke an die zionisten lg und shalom dann ein gates dazu mit viel sehr viel geld denn geld regiert schliesslich die welt das war schon immer so,15,Feindbilder,2020-06-15T01:37:45Z,1,0.0320098052626343,0.967990194737366,"‼️‼️ TEILEN‼️ TEILEN‼️‼️

              ERWÜNSCHT - INFO
               >>AGENDA 2030<<

Ein bisschen die Strategie geändert, Wahnsinn von der Elite Dazu!!

Dann noch Hauptakteure dazu....
Nebendarsteller und Statisten....
Wie ein Spahn und DROSTEN....

Alles was sich zurzeit Abspielt ist TEIL dieses Perfiden......Menschenverachtendens  PLANS.... Er soll umgesetzt werden auf Teufel komm raus. Wir Weissen / Deutschen. Wir sind der ELITE ein Dorn im Auge. Wir sind denen zu Schlau. 
Und das wollen sie uns Nehmen. Uns zu weiter Ausnutzen. Weil der Deutsche Kuscht ja gerne!!

     Man denke an die Zionisten !?🤔🧐

        LG und Shalom🌅🙂❤️



Dann ein Gates dazu mit viel sehr Viel Geld🤑🤑
Denn Geld Regiert schliesslich die WELT
                               
                     🌍 🌎 🌏
       DAS WAR schon Immer so...",1
1349046148-1281.0,wie weit sollte man nachrichtensendern vertrauen die t glich ab uhr nutten ehebruch fremdgeh rudelbums rassen durchmischungs lesben schwule transen bi intersexuelle genderwahnsinn mainstream fr hsexuallisierung p dophilen unzucht tatoopuppen und sonstige d monischen besamungs werbungen bringen shalom,21,Gender and LGBTQ,2020-02-27T17:40:59Z,1,0.0617061432590337,0.938293856740966,"🔥🔥🔥🆘❗️
WIE WEIT SOLLTE MAN  NACHRICHTENSENDERN VERTRAUEN, DIE TÄGLICH AB 24UHR : ...

...NUTTEN-, EHEBRUCH-, FREMDGEH-, RUDELBUMS-,  RASSEN-DURCHMISCHUNGS-, LESBEN-, SCHWULE-, TRANSEN-, BI-, INTERSEXUELLE-, GENDERWAHNSINN-MAINSTREAM-, FRÜHSEXUALLISIERUNG-, PÄDOPHILEN-, UNZUCHT-, TATOOPUPPEN UND SONSTIGE DÄMONISCHEN BESAMUNGS-WERBUNGEN BRINGEN ❓❓❓❗️🤔🧐😳😱💩🤮😡
🙈🙊🙉🐒🐷🐮🐫☠💀🥶👊👊👊👎👎👎🔥🔥🔥🆘❗️

Shalom❤️😎",1
1349046148-15058.0,steckt euch euren virus und die impfung in den arsch deutschelobby info sich erheben immer und immer wieder bis aus schafen endlich w lfe werden,1,Corona: Allgemein,2020-09-14T20:11:36Z,1,0.0394904046487807,0.960509595351219,"Steckt euch euren Virus und die Impfung in den Arsch – deutschelobby info SICH ERHEBEN…IMMER UND IMMER WIEDER…..BIS AUS SCHAFEN ENDLICH WÖLFE WERDEN
",0
1349046148-15186.0,neapel nackter afrikaner verfolgt opfer auf der stra e unser mitteleuropa,11,Migration,2020-09-19T18:53:38Z,0,0.949059088009669,0.0509409119903311,Neapel: Nackter Afrikaner verfolgt Opfer auf der Straße | anonymisiert,0
1349046148-15332.0,aufgedeckt geheime rfid chips in masken erm glichen die totale kontrolle michael mannheimer blog,18,Verschwörung: Corona,2020-09-25T11:12:15Z,1,0.0432444225370741,0.956755577462926,"Aufgedeckt: Geheime RFID-Chips in Masken ermöglichen die totale Kontrolle | Michael Mannheimer Blog
",1
1349046148-15870.0,merkel die corona ansagen von uns sind nicht hart genug um das unheil zu steigern und amerika ist nur sekunden vom rassenkrieg entfernt deutschelobby info sich erheben immer und immer wieder bis aus schafen endlich w lfe werden,15,Feindbilder,2020-10-17T09:04:40Z,1,0.0811913231125192,0.918808676887481,"Merkel: „Die Corona-Ansagen von uns sind nicht hart genug, um das Unheil zu steigern!“ und Amerika ist „nur Sekunden vom Rassenkrieg entfernt!“ – deutschelobby info SICH ERHEBEN…IMMER UND IMMER WIEDER…..BIS AUS SCHAFEN ENDLICH WÖLFE WERDEN
",0
1349046148-17060.0,was bleibt von trump sollten sie mit dem wahlbetrug durchkommen deutschelobby info sich erheben immer und immer wieder bis aus schafen endlich w lfe werden,3,US-Politik: Trump vs Biden,2020-11-11T14:21:45Z,1,0.174339981239837,0.825660018760163,"Was bleibt von Trump, sollten sie mit dem Wahlbetrug durchkommen? – deutschelobby info SICH ERHEBEN…IMMER UND IMMER WIEDER…..BIS AUS SCHAFEN ENDLICH WÖLFE WERDEN
",1
1349046148-18806.0,also worauf um himmels willen wartet ihr denn alle immer noch wollt ihr in freiheit und mit allen rechten leben und berleben oder wollt ihr vesklavt und entrechtet als elende feiglinge durch diese nazi hochverr ter und schwerstverbrecher sterben siehe zu den auswirkungen und fatalen und wirtschaftlich vernichtenden folgen des nun laufenden lockdown auch hier und hier besonders zu dessen tats chlich t dlichen folgen f r uns alle hier und hier euer andreas wenath,8,Corona: Maßnahmen,2020-12-08T21:27:35Z,1,0.0301859852834416,0.969814014716558,ALSO - WORAUF UM HIMMELS WILLEN WARTET IHR DENN ALLE IMMER NOCH?????  WOLLT IHR IN FREIHEIT UND MIT ALLEN RECHTEN LEBEN UND ÜBERLEBEN - ODER WOLLT IHR VESKLAVT UND ENTRECHTET ALS ELENDE FEIGLINGE DURCH DIESE NAZI HOCHVERRÄTER UND SCHWERSTVERBRECHER  STERBEN????? SIEHE ZU DEN AUSWIRKUNGEN UND FATALEN UND WIRTSCHAFTLICH VERNICHTENDEN FOLGEN DES NUN LAUFENDEN 2.LOCKDOWN AUCH HIER:   UND HIER  BESONDERS ZU DESSEN TATSÄCHLICH TÖDLICHEN FOLGEN FÜR UNS ALLE HIER     UND HIER   EUER ANDREAS WENATH.,1
1349046148-21240.0,guantanamo wird jahre alt russland fordert bestrafung der verantwortlichen des us foltergef ngnisses lupo cattivo gegen die weltherrschaft,10,BLM,2021-01-28T13:31:26Z,0,0.634359299895272,0.365640700104728,"Guantanamo wird 19 Jahre alt: Russland fordert Bestrafung der Verantwortlichen des US-Foltergefängnisses | lupo cattivo – gegen die Weltherrschaft
",0
1349046148-25464.0,dutzende schulen mussten schlie en als lehrer krank von der impfung wurden giftspritzen lasst die finger davon folg dem wolf hauptaccount attilahildmann alle neuen news attilahildmann,18,Verschwörung: Corona,2021-03-29T13:15:50Z,1,0.0432848451957085,0.956715154804291,Dutzende Schulen mussten schließen als Lehrer krank von der Impfung wurden.GIFTSPRITZEN!!! LASST DIE FINGER DAVON❗️❗️❗️Folg dem Wolf 🐺Hauptaccount: @anonymisiert neuen News: @anonymisiert,1
1349046148-29649.0,wladimir putin nimmt stellung zu washingtons blockadehaltung sowie den kriminellen machenschaften in kiew und wei russland lupo cattivo gegen die weltherrschaft,2,Russland-Angriffskrieg,2021-05-21T10:55:34Z,0,0.906239051885707,0.093760948114293,"Wladimir Putin nimmt Stellung zu Washingtons Blockadehaltung sowie den kriminellen Machenschaften in Kiew und Weißrussland. - lupo cattivo – gegen die Weltherrschaft
",0
1349046148-31178.0,ds leserbriefe impfungen magnetismus selbstexperiment cent mit spucke anfeuchten und auf den arm kleben im sommer wo viele schwitzen wird nicht einmal das notwendig sein,20,Elon Musk,2021-06-12T11:05:45Z,0,0.596256839399855,0.403743160600145,"DS: Leserbriefe
Impfungen & Magnetismus • Selbstexperiment : 50 Cent mit Spucke anfeuchten, und auf den Arm kleben! Im Sommer wo viele schwitzen wird nicht einmal das notwendig sein.",1
1349046148-31402.0,ungarn sauber brd dreckig ungarn verbietet die f rderung von homosexualit t und transgenderismus an minderj hrige deutschelobby info sich erheben immer und immer wieder bis aus schafen endlich w lfe werden,21,Gender and LGBTQ,2021-06-16T17:39:13Z,1,0.368434099730038,0.631565900269962,"Ungarn sauber – BRD dreckig: Ungarn verbietet die Förderung von Homosexualität und Transgenderismus an Minderjährige – deutschelobby info SICH ERHEBEN…IMMER UND IMMER WIEDER…..BIS AUS SCHAFEN ENDLICH WÖLFE WERDEN
",1
1349046148-33678.0,merkel lockdown nichts anderes als ein politisch motivierter betrug hessen nur von millionen sch lern positiv getestet weniger als prozent daf r die gesellschaftliche und wirtschaftliche behinderung und zerst rung deutschelobby info sich erheben immer und immer wieder bis aus schafen endlich w lfe werden,15,Feindbilder,2021-07-21T11:01:48Z,1,0.0456069433189476,0.954393056681052,"Merkel-Lockdown nichts anderes als ein politisch motivierter Betrug… Hessen: Nur 34 von 1,1 Millionen Schülern positiv getestet…weniger als 0,01 Prozent, dafür die gesellschaftliche und wirtschaftliche Behinderung und Zerstörung? – deutschelobby info SICH ERHEBEN…IMMER UND IMMER WIEDER…..BIS AUS SCHAFEN ENDLICH WÖLFE WERDEN
",1
1349046148-34398.0,bock auf die giftspritzen flucht in die wildnis mit survival rucksack kind und kegel dann schaut was das milit r im namen der staatsparasiten mit euch machen k nnte besonderes die waldszenen sind interessant,18,Verschwörung: Corona,2021-08-03T14:47:08Z,0,0.745444707355674,0.254555292644326,"Bock auf die Giftspritzen-Flucht in die Wildnis mit Survival Rucksack, Kind und Kegel? Dann schaut was das Militär im Namen der Staatsparasiten mit euch machen könnte... besonderes die Waldszenen sind interessant",1
1349046148-34870.0,und wenn du zum weibe impfen gehst vergiss die peitsche nicht von karl marx friedrich nietzsche schoppenhauer g tz von berlichingen alle angeb lich werden junge menschen gegen ihren willen geimpft unter druck gesetzt von ihren eltern von den krankenschwestern hier wenn das m dchen nein sagt ist es dann nicht mehr nein wenn das experimentelle produkt dieses junge m dchen sterilisiert oder sie nach ein paar monaten einen nat rlichen herzinfarkt erleidet oder eine herzmuskelentz ndung verursacht etc hoffen wir nicht,10,BLM,2021-08-12T18:45:03Z,1,0.0426423918726021,0.957357608127398,"🤔😳🙈🧠🆘 +++ ""...und wenn du zum Weibe (""impfen"") gehst, ...vergiss die Peitsche nicht❗️❗️❗️"" +++ 🤔🧠😔🆘

Von: ...
Karl Marx / Friedrich Nietzsche / Schoppenhauer / Götz von Berlichingen ( alle: ""angeb😉-lich"")


Werden junge Menschen gegen ihren Willen geimpft?

Unter Druck gesetzt von ihren Eltern, von den Krankenschwestern?

Hier, wenn das Mädchen NEIN sagt, ist es dann nicht mehr Nein?

Wenn das experimentelle Produkt dieses junge Mädchen sterilisiert, oder sie nach ein paar Monaten einen ""natürlichen"" Herzinfarkt erleidet, oder eine Herzmuskelentzündung verursacht, etc. (Hoffen wir nicht).




",1
1349046148-35626.0,echte solidarit t beginnt jetzt nein zur spaltung zwischen geimpften und ungeimpften nein zum ausschluss gesunder menschen vom ffentlichen leben schliesst euch zusammen und boykottiert gesch fte die die apartheid f rdern kein geld f r sie folg dem wolf attilahildmann,11,Migration,2021-08-24T03:39:16Z,1,0.0470303883583719,0.952969611641628,"ECHTE SOLIDARITÄT BEGINNT JETZT! NEIN ZUR SPALTUNG ZWISCHEN GEIMPFTEN UND UNGEIMPFTEN! NEIN ZUM AUSSCHLUSS GESUNDER MENSCHEN VOM ÖFFENTLICHEN LEBEN! SCHLIESST EUCH ZUSAMMEN UND BOYKOTTIERT GESCHÄFTE, DIE DIE APARTHEID FÖRDERN! KEIN GELD FÜR SIE!Folg dem Wolf @anonymisiert",1
1349046148-3621.0,trump will notstand lockern massnahmen sollten nicht schlimmer als das problem selbst sein,3,US-Politik: Trump vs Biden,2020-03-24T15:10:29Z,0,0.506042186325333,0.493957813674667,"Trump will Notstand lockern: Massnahmen sollten nicht schlimmer als das Problem selbst sein!
",0
1349046148-4984.0,unfassbar diese v llig irren satanisten gr nen ra en das soll kunst ein witz sein aber so etwas kann sich nur ein zutiefst krankes hirn ausdenken und die wahrscheinlichkeit dass das p dos satanisten sind ist sehr hoch,19,Glaube,2020-04-06T00:31:25Z,1,0.280517814997635,0.719482185002365,"🔥🔥🔥🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮 UNFASSBAR, DIESE VÖLLIG IRREN SATANISTEN GRÜNEN RA..EN❗️❗️❗️🔥🔥🔥 

Das soll: ""Kunst/ein Witz"" sein, aber so etwas kann sich nur ein zutiefst krankes Hirn ausdenken❗️❗️❗️ 

Und die Wahrscheinlichkeit, dass das Pädos/Satanisten sind, ist sehr hoch❗️❗️❗️🔥🔥🔥 

",0
1349046148-6159.0,das ist grundloser vors tzlicher milliarden facher massenmord eines durchgeknallten zionistischen muliti milliard rs und nwo diktators mit einem teuflichen wahnsinnigen grinsegesicht genannt bill die abrechnung gates zutritt zur weltmacht werden seine impf stoffe genau so fehlerhaft sein wie alle seine bisherigen betriebs lol systeme shalom,18,Verschwörung: Corona,2020-04-17T04:24:45Z,1,0.0396760312106495,0.96032396878935,"🔥🔥🔥🆘🆘🆘
DAS IST GRUNDLOSER VORSÄTZLICHER MILLIARDEN- FACHER MASSENMORD EINES DURCHGEKNALLTEN ZIONISTISCHEN MULITI- MILLIARDÄRS UND NWO- DIKTATORS MIT EINEM TEUFLICHEN, WAHNSINNIGEN GRINSEGESICHT, GENANNT BILL (DIE ABRECHNUNG)  GATES (ZUTRITT ZUR WELTMACHT) ❗️❗️❗️🆘🆘🆘🔥🔥🔥😱🥶  

-  WERDEN SEINE ""IMPF- STOFFE"" GENAU SO FEHLERHAFT SEIN, WIE ALLE SEINE BISHERIGEN ""BETRIEBS- ( LOL) SYSTEME""❓❓❓❗️🥶☠💀🥶☠💀😱🆘

Shalom❤️💀☠💀🥶🥶🥶",1
